dt,metric_name,metric_value
20210317212113,User Rollbacks Per Sec,0.0
20210317212113,User Rollbacks Percentage,0.0
20210317212113,Current Logons Count,17.0
20210317212113,Current Open Cursors Count,54.0
20210317212113,Network Traffic Volume Per Sec,1095.41499330656
20210317212113,Database Wait Time Ratio,21.3408772020995
20210317212113,Database CPU Time Ratio,78.6591227979005
20210317212113,SQL Service Response Time,0.105200911161731
20210317212113,Response Time Per Txn,2.56573333333333
20210317212212,Session Count,18.0
20210317212212,PQ QC Session Count,0.0
20210317212212,PQ Slave Session Count,0.0
20210317212212,Average Active Sessions,0.0109042015400067
20210317212212,Active Serial Sessions,0.0
20210317212212,Active Parallel Sessions,0.0
20210317212212,CPU Usage Per Sec,0.916233679276866
20210317212212,CPU Usage Per Txn,4.21044615384615
20210317212212,Background CPU Usage Per Sec,0.0722798794777369
20210317212212,Background Time Per Sec,0.0008632574489454
20210317212212,User Commits Per Sec,0.217609641781051
20210317212212,User Commits Percentage,100.0
20210317212212,Open Cursors Per Sec,1.4228322731838
20210317212212,Open Cursors Per Txn,6.53846153846154
20210317212212,Redo Generated Per Sec,273.049882825578
20210317212212,Redo Generated Per Txn,1254.76923076923
20210317212212,Logical Reads Per Sec,6.61198526950117
20210317212212,Logical Reads Per Txn,30.3846153846154
20210317212212,Executions Per Sec,2.37696685637764
20210317212212,Executions Per Txn,10.9230769230769
20210317212212,Physical Reads Per Sec,0.0
20210317212212,Physical Reads Per Txn,0.0
20210317212212,Physical Writes Per Sec,0.0
20210317212212,Physical Writes Per Txn,0.0
20210317212212,Physical Write Bytes Per Sec,0.0
20210317212212,Physical Write Total Bytes Per Sec,2194.04084365584
20210317212212,Physical Read Bytes Per Sec,0.0
20210317212212,Physical Read Total Bytes Per Sec,1919.78573819886
20210317212212,DB Block Changes Per Sec,1.70739872782056
20210317212212,DB Block Changes Per Txn,7.84615384615385
20210317212212,Total Parse Count Per Sec,1.47304988282558
20210317212212,Total Parse Count Per Txn,6.76923076923077
20210317212212,Hard Parse Count Per Sec,0.217609641781051
20210317212212,Hard Parse Count Per Txn,1.0
20210317212212,Soft Parse Ratio,85.2272727272727
20210317212212,Execute Without Parse Ratio,38.0281690140845
20210317212212,Parse Failure Count Per Sec,0.0
20210317212212,Logons Per Sec,0.0836960160696351
20210317212212,Logons Per Txn,0.384615384615385
20210317212212,User Transaction Per Sec,0.217609641781051
20210317212212,User Calls Per Sec,2.77870773351188
20210317212212,User Calls Per Txn,12.7692307692308
20210317212212,User Rollbacks Per Sec,0.0
20210317212212,User Rollbacks Percentage,0.0
20210317212212,Current Logons Count,17.0
20210317212212,Current Open Cursors Count,57.0
20210317212212,Network Traffic Volume Per Sec,1284.6166722464
20210317212212,Database Wait Time Ratio,15.9742530514248
20210317212212,Database CPU Time Ratio,84.0257469485752
20210317212212,SQL Service Response Time,0.110973935264055
20210317212212,Response Time Per Txn,5.0109
20210317212312,Session Count,19.0
20210317212312,PQ QC Session Count,0.0
20210317212312,PQ Slave Session Count,0.0
20210317212312,Average Active Sessions,0.0136146753681392
20210317212312,Active Serial Sessions,0.0
20210317212312,Active Parallel Sessions,0.0
20210317212312,CPU Usage Per Sec,1.09885876840696
20210317212312,CPU Usage Per Txn,4.37785333333333
20210317212312,Background CPU Usage Per Sec,0.105108768406961
20210317212312,Background Time Per Sec,0.0024403781793842
20210317212312,User Commits Per Sec,0.251004016064257
20210317212312,User Commits Percentage,100.0
20210317212312,Open Cursors Per Sec,2.25903614457831
20210317212312,Open Cursors Per Txn,9.0
20210317212312,Redo Generated Per Sec,310.307898259705
20210317212312,Redo Generated Per Txn,1236.26666666667
20210317212312,Logical Reads Per Sec,27.1921017402945
20210317212312,Logical Reads Per Txn,108.333333333333
20210317212312,Executions Per Sec,3.11244979919679
20210317212312,Executions Per Txn,12.4
20210317212312,Physical Reads Per Sec,0.0
20210317212312,Physical Reads Per Txn,0.0
20210317212312,Physical Writes Per Sec,0.0
20210317212312,Physical Writes Per Txn,0.0
20210317212312,Physical Write Bytes Per Sec,0.0
20210317212312,Physical Write Total Bytes Per Sec,2193.30655957162
20210317212312,Physical Read Bytes Per Sec,0.0
20210317212312,Physical Read Total Bytes Per Sec,1919.14323962517
20210317212312,DB Block Changes Per Sec,1.90763052208835
20210317212312,DB Block Changes Per Txn,7.6
20210317212312,Total Parse Count Per Sec,1.87416331994645
20210317212312,Total Parse Count Per Txn,7.46666666666667
20210317212312,Hard Parse Count Per Sec,0.36813922356091
20210317212312,Hard Parse Count Per Txn,1.46666666666667
20210317212312,Soft Parse Ratio,80.3571428571429
20210317212312,Execute Without Parse Ratio,39.7849462365591
20210317212312,Parse Failure Count Per Sec,0.0
20210317212312,Logons Per Sec,0.100401606425703
20210317212312,Logons Per Txn,0.4
20210317212312,User Transaction Per Sec,0.251004016064257
20210317212312,User Calls Per Sec,3.02878179384203
20210317212312,User Calls Per Txn,12.0666666666667
20210317212312,User Rollbacks Per Sec,0.0
20210317212312,User Rollbacks Percentage,0.0
20210317212312,Current Logons Count,17.0
20210317212312,Current Open Cursors Count,52.0
20210317212312,Network Traffic Volume Per Sec,1372.99196787149
20210317212312,Database Wait Time Ratio,19.2886544339877
20210317212312,Database CPU Time Ratio,80.7113455660123
20210317212312,SQL Service Response Time,0.110395251017639
20210317212312,Response Time Per Txn,5.42408666666667
20210323215703,Session Count,17.0
20210323215703,PQ QC Session Count,0.0
20210323215703,PQ Slave Session Count,0.0
20210323215703,Average Active Sessions,0.00931793505412157
20210323215703,Active Serial Sessions,0.0
20210323215703,Active Parallel Sessions,0.0
20210323215703,CPU Usage Per Sec,0.754646128226478
20210323215703,CPU Usage Per Txn,2.51758333333333
20210323215703,Background CPU Usage Per Sec,0.0673605328892589
20210323215703,Background Time Per Sec,0.000814471273938385
20210323215703,User Commits Per Sec,0.299750208159867
20210323215703,User Commits Percentage,100.0
20210323215703,Open Cursors Per Sec,2.5811823480433
20210323215703,Open Cursors Per Txn,8.61111111111111
20210323215703,Redo Generated Per Sec,289.358867610325
20210323215703,Redo Generated Per Txn,965.333333333333
20210323215703,Logical Reads Per Sec,41.3488759367194
20210323215703,Logical Reads Per Txn,137.944444444444
20210323215703,Executions Per Sec,2.84762697751873
20210323215703,Executions Per Txn,9.5
20210323215703,Physical Reads Per Sec,0.0
20210323215703,Physical Reads Per Txn,0.0
20210323215703,Physical Writes Per Sec,0.0
20210323215703,Physical Writes Per Txn,0.0
20210323215703,Physical Write Bytes Per Sec,0.0
20210323215703,Physical Write Total Bytes Per Sec,2182.71440466278
20210323215703,Physical Read Bytes Per Sec,0.0
20210323215703,Physical Read Total Bytes Per Sec,1909.87510407993
20210323215703,DB Block Changes Per Sec,1.84845961698585
20210323215703,DB Block Changes Per Txn,6.16666666666667
20210323215703,Total Parse Count Per Sec,2.61448792672773
20210323215703,Total Parse Count Per Txn,8.72222222222222
20210323215703,Hard Parse Count Per Sec,0.299750208159867
20210323215703,Hard Parse Count Per Txn,1.0
20210323215703,Soft Parse Ratio,88.5350318471338
20210323215703,Execute Without Parse Ratio,8.18713450292398
20210323215703,Parse Failure Count Per Sec,0.0
20210323215703,Logons Per Sec,0.0666111573688593
20210323215703,Logons Per Txn,0.222222222222222
20210323215703,User Transaction Per Sec,0.299750208159867
20210323215703,User Calls Per Sec,2.43130724396336
20210323215703,User Calls Per Txn,8.11111111111111
20210323215703,User Rollbacks Per Sec,0.0
20210323215703,User Rollbacks Percentage,0.0
20210323215703,Current Logons Count,16.0
20210323215703,Current Open Cursors Count,42.0
20210323215703,Network Traffic Volume Per Sec,1019.61698584513
20210323215703,Database Wait Time Ratio,19.0114415003699
20210323215703,Database CPU Time Ratio,80.9885584996301
20210323215703,SQL Service Response Time,0.0353916508538899
20210323215703,Response Time Per Txn,3.10856666666667
20210323215803,Session Count,17.0
20210323215803,PQ QC Session Count,0.0
20210323215803,PQ Slave Session Count,0.0
20210323215803,Average Active Sessions,0.0184233461089818
20210323215803,Active Serial Sessions,0.0
20210323215803,Active Parallel Sessions,0.0
20210323215803,CPU Usage Per Sec,1.31690884852525
20210323215803,CPU Usage Per Txn,1.92750487804878
20210323215803,Background CPU Usage Per Sec,15.9882236293951
20210323215803,Background Time Per Sec,0.226893667722046
20210323215803,User Commits Per Sec,0.683219463422763
20210323215803,User Commits Percentage,100.0
20210323215803,Open Cursors Per Sec,67.4720879853358
20210323215803,Open Cursors Per Txn,98.7560975609756
20210323215803,Redo Generated Per Sec,52547.0421596401
20210323215803,Redo Generated Per Txn,76910.9268292683
20210323215803,Logical Reads Per Sec,799.033494417597
20210323215803,Logical Reads Per Txn,1169.51219512195
20210323215803,Executions Per Sec,67.2554574237627
20210323215803,Executions Per Txn,98.4390243902439
20210323215803,Physical Reads Per Sec,6.9821696383936
20210323215803,Physical Reads Per Txn,10.219512195122
20210323215803,Physical Writes Per Sec,0.0333277787035494
20210323215803,Physical Writes Per Txn,0.048780487804878
20210323215803,Physical Write Bytes Per Sec,273.021163139477
20210323215803,Physical Write Total Bytes Per Sec,2457.19046825529
20210323215803,Physical Read Bytes Per Sec,57197.9336777204
20210323215803,Physical Read Total Bytes Per Sec,6745124.34594234
20210323215803,DB Block Changes Per Sec,165.172471254791
20210323215803,DB Block Changes Per Txn,241.756097560976
20210323215803,Total Parse Count Per Sec,37.1604732544576
20210323215803,Total Parse Count Per Txn,54.390243902439
20210323215803,Hard Parse Count Per Sec,2.61623062822863
20210323215803,Hard Parse Count Per Txn,3.82926829268293
20210323215803,Soft Parse Ratio,92.9596412556054
20210323215803,Execute Without Parse Ratio,44.7472745292369
20210323215803,Parse Failure Count Per Sec,0.0166638893517747
20210323215803,Logons Per Sec,0.133311114814198
20210323215803,Logons Per Txn,0.195121951219512
20210323215803,User Transaction Per Sec,0.683219463422763
20210323215803,User Calls Per Sec,3.18280286618897
20210323215803,User Calls Per Txn,4.65853658536585
20210323215803,User Rollbacks Per Sec,0.0
20210323215803,User Rollbacks Percentage,0.0
20210323215803,Current Logons Count,16.0
20210323215803,Current Open Cursors Count,47.0
20210323215803,Network Traffic Volume Per Sec,1535.34410931511
20210323215803,Database Wait Time Ratio,28.519562041815
20210323215803,Database CPU Time Ratio,71.480437958185
20210323215803,SQL Service Response Time,0.00458996554157845
20210323215803,Response Time Per Txn,2.69654878048781
20210323215903,Session Count,17.0
20210323215903,PQ QC Session Count,0.0
20210323215903,PQ Slave Session Count,0.0
20210323215903,Average Active Sessions,0.0206687729243081
20210323215903,Active Serial Sessions,0.0
20210323215903,Active Parallel Sessions,0.0
20210323215903,CPU Usage Per Sec,1.65037512504168
20210323215903,CPU Usage Per Txn,3.093421875
20210323215903,Background CPU Usage Per Sec,0.0721823941313771
20210323215903,Background Time Per Sec,0.000949399799933311
20210323215903,User Commits Per Sec,0.53351117039013
20210323215903,User Commits Percentage,100.0
20210323215903,Open Cursors Per Sec,3.33444481493831
20210323215903,Open Cursors Per Txn,6.25
20210323215903,Redo Generated Per Sec,574.124708236079
20210323215903,Redo Generated Per Txn,1076.125
20210323215903,Logical Reads Per Sec,13.8879626542181
20210323215903,Logical Reads Per Txn,26.03125
20210323215903,Executions Per Sec,3.45115038346115
20210323215903,Executions Per Txn,6.46875
20210323215903,Physical Reads Per Sec,0.0
20210323215903,Physical Reads Per Txn,0.0
20210323215903,Physical Writes Per Sec,0.0
20210323215903,Physical Writes Per Txn,0.0
20210323215903,Physical Write Bytes Per Sec,0.0
20210323215903,Physical Write Total Bytes Per Sec,2185.26175391797
20210323215903,Physical Read Bytes Per Sec,0.0
20210323215903,Physical Read Total Bytes Per Sec,1912.10403467823
20210323215903,DB Block Changes Per Sec,3.53451150383461
20210323215903,DB Block Changes Per Txn,6.625
20210323215903,Total Parse Count Per Sec,3.30110036678893
20210323215903,Total Parse Count Per Txn,6.1875
20210323215903,Hard Parse Count Per Sec,0.500166722240747
20210323215903,Hard Parse Count Per Txn,0.9375
20210323215903,Soft Parse Ratio,84.8484848484848
20210323215903,Execute Without Parse Ratio,4.34782608695652
20210323215903,Parse Failure Count Per Sec,0.0
20210323215903,Logons Per Sec,0.166722240746916
20210323215903,Logons Per Txn,0.3125
20210323215903,User Transaction Per Sec,0.53351117039013
20210323215903,User Calls Per Sec,3.98466155385128
20210323215903,User Calls Per Txn,7.46875
20210323215903,User Rollbacks Per Sec,0.0
20210323215903,User Rollbacks Percentage,0.0
20210323215903,Current Logons Count,16.0
20210323215903,Current Open Cursors Count,38.0
20210323215903,Network Traffic Volume Per Sec,1872.65755251751
20210323215903,Database Wait Time Ratio,20.1512769487777
20210323215903,Database CPU Time Ratio,79.8487230512223
20210323215903,SQL Service Response Time,0.11249664246824
20210323215903,Response Time Per Txn,3.874103125
20210323220003,Session Count,16.0
20210323220003,PQ QC Session Count,0.0
20210323220003,PQ Slave Session Count,0.0
20210323220003,Average Active Sessions,0.0218152373022481
20210323220003,Active Serial Sessions,0.0
20210323220003,Active Parallel Sessions,0.0
20210323220003,CPU Usage Per Sec,1.34997002497918
20210323220003,CPU Usage Per Txn,4.50365
20210323220003,Background CPU Usage Per Sec,0.0725778517901749
20210323220003,Background Time Per Sec,0.000879666944213156
20210323220003,User Commits Per Sec,0.299750208159867
20210323220003,User Commits Percentage,100.0
20210323220003,Open Cursors Per Sec,3.08076602830974
20210323220003,Open Cursors Per Txn,10.2777777777778
20210323220003,Redo Generated Per Sec,439.70024979184
20210323220003,Redo Generated Per Txn,1466.88888888889
20210323220003,Logical Reads Per Sec,23.8967527060783
20210323220003,Logical Reads Per Txn,79.7222222222222
20210323220003,Executions Per Sec,3.68026644462948
20210323220003,Executions Per Txn,12.2777777777778
20210323220003,Physical Reads Per Sec,0.0
20210323220003,Physical Reads Per Txn,0.0
20210323220003,Physical Writes Per Sec,0.0
20210323220003,Physical Writes Per Txn,0.0
20210323220003,Physical Write Bytes Per Sec,0.0
20210323220003,Physical Write Total Bytes Per Sec,2182.71440466278
20210323220003,Physical Read Bytes Per Sec,0.0
20210323220003,Physical Read Total Bytes Per Sec,1909.87510407993
20210323220003,DB Block Changes Per Sec,2.68109908409659
20210323220003,DB Block Changes Per Txn,8.94444444444444
20210323220003,Total Parse Count Per Sec,2.78101582014988
20210323220003,Total Parse Count Per Txn,9.27777777777778
20210323220003,Hard Parse Count Per Sec,0.266444629475437
20210323220003,Hard Parse Count Per Txn,0.888888888888889
20210323220003,Soft Parse Ratio,90.4191616766467
20210323220003,Execute Without Parse Ratio,24.4343891402715
20210323220003,Parse Failure Count Per Sec,0.0
20210323220003,Logons Per Sec,0.116569525395504
20210323220003,Logons Per Txn,0.388888888888889
20210323220003,User Transaction Per Sec,0.299750208159867
20210323220003,User Calls Per Sec,3.24729392173189
20210323220003,User Calls Per Txn,10.8333333333333
20210323220003,User Rollbacks Per Sec,0.0
20210323220003,User Rollbacks Percentage,0.0
20210323220003,Current Logons Count,16.0
20210323220003,Current Open Cursors Count,44.0
20210323220003,Network Traffic Volume Per Sec,1415.48709408826
20210323220003,Database Wait Time Ratio,38.118022450296
20210323220003,Database CPU Time Ratio,61.881977549704
20210323220003,SQL Service Response Time,0.104968349358974
20210323220003,Response Time Per Txn,7.27780555555556
20210323220103,Session Count,17.0
20210323220103,PQ QC Session Count,0.0
20210323220103,PQ Slave Session Count,0.0
20210323220103,Average Active Sessions,0.0328234676882079
20210323220103,Active Serial Sessions,0.0
20210323220103,Active Parallel Sessions,0.0
20210323220103,CPU Usage Per Sec,2.8631345769487
20210323220103,CPU Usage Per Txn,7.47402608695652
20210323220103,Background CPU Usage Per Sec,2.48650566289141
20210323220103,Background Time Per Sec,0.208494353764157
20210323220103,User Commits Per Sec,0.383077948034644
20210323220103,User Commits Percentage,100.0
20210323220103,Open Cursors Per Sec,255.82944703531
20210323220103,Open Cursors Per Txn,667.826086956522
20210323220103,Redo Generated Per Sec,388.274483677548
20210323220103,Redo Generated Per Txn,1013.5652173913
20210323220103,Logical Reads Per Sec,2317.83810792805
20210323220103,Logical Reads Per Txn,6050.5652173913
20210323220103,Executions Per Sec,256.07928047968
20210323220103,Executions Per Txn,668.478260869565
20210323220103,Physical Reads Per Sec,0.0
20210323220103,Physical Reads Per Txn,0.0
20210323220103,Physical Writes Per Sec,0.0
20210323220103,Physical Writes Per Txn,0.0
20210323220103,Physical Write Bytes Per Sec,0.0
20210323220103,Physical Write Total Bytes Per Sec,10514.5902731512
20210323220103,Physical Read Bytes Per Sec,0.0
20210323220103,Physical Read Total Bytes Per Sec,31350065.2898068
20210323220103,DB Block Changes Per Sec,2.43171219187209
20210323220103,DB Block Changes Per Txn,6.34782608695652
20210323220103,Total Parse Count Per Sec,255.762824783478
20210323220103,Total Parse Count Per Txn,667.652173913044
20210323220103,Hard Parse Count Per Sec,0.416389073950699
20210323220103,Hard Parse Count Per Txn,1.08695652173913
20210323220103,Soft Parse Ratio,99.8371971867674
20210323220103,Execute Without Parse Ratio,0.123577235772358
20210323220103,Parse Failure Count Per Sec,0.0
20210323220103,Logons Per Sec,0.0832778147901399
20210323220103,Logons Per Txn,0.217391304347826
20210323220103,User Transaction Per Sec,0.383077948034644
20210323220103,User Calls Per Sec,2.98134576948701
20210323220103,User Calls Per Txn,7.78260869565217
20210323220103,User Rollbacks Per Sec,0.0
20210323220103,User Rollbacks Percentage,0.0
20210323220103,Current Logons Count,16.0
20210323220103,Current Open Cursors Count,37.0
20210323220103,Network Traffic Volume Per Sec,1276.63224516989
20210323220103,Database Wait Time Ratio,12.771721618636
20210323220103,Database CPU Time Ratio,87.228278381364
20210323220103,SQL Service Response Time,0.000803084427492115
20210323220103,Response Time Per Txn,8.56835217391304
20210323220203,Session Count,16.0
20210323220203,PQ QC Session Count,0.0
20210323220203,PQ Slave Session Count,0.0
20210323220203,Average Active Sessions,0.0291030323564289
20210323220203,Active Serial Sessions,0.0
20210323220203,Active Parallel Sessions,0.0
20210323220203,CPU Usage Per Sec,2.50526850753854
20210323220203,CPU Usage Per Txn,5.68792307692308
20210323220203,Background CPU Usage Per Sec,1.25892088768423
20210323220203,Background Time Per Sec,0.128603133999661
20210323220203,User Commits Per Sec,0.440454006437405
20210323220203,User Commits Percentage,100.0
20210323220203,Open Cursors Per Sec,63.6286633914958
20210323220203,Open Cursors Per Txn,144.461538461538
20210323220203,Redo Generated Per Sec,401.897340335423
20210323220203,Redo Generated Per Txn,912.461538461539
20210323220203,Logical Reads Per Sec,560.714890733525
20210323220203,Logical Reads Per Txn,1273.03846153846
20210323220203,Executions Per Sec,63.8658309334237
20210323220203,Executions Per Txn,145.0
20210323220203,Physical Reads Per Sec,0.0
20210323220203,Physical Reads Per Txn,0.0
20210323220203,Physical Writes Per Sec,0.0
20210323220203,Physical Writes Per Txn,0.0
20210323220203,Physical Write Bytes Per Sec,0.0
20210323220203,Physical Write Total Bytes Per Sec,10694.4943249195
20210323220203,Physical Read Bytes Per Sec,0.0
20210323220203,Physical Read Total Bytes Per Sec,1489327.59613756
20210323220203,DB Block Changes Per Sec,2.43943757411486
20210323220203,DB Block Changes Per Txn,5.53846153846154
20210323220203,Total Parse Count Per Sec,63.6286633914958
20210323220203,Total Parse Count Per Txn,144.461538461538
20210323220203,Hard Parse Count Per Sec,0.440454006437405
20210323220203,Hard Parse Count Per Txn,1.0
20210323220203,Soft Parse Ratio,99.307774227902
20210323220203,Execute Without Parse Ratio,0.371352785145889
20210323220203,Parse Failure Count Per Sec,0.0
20210323220203,Logons Per Sec,0.118583770963917
20210323220203,Logons Per Txn,0.269230769230769
20210323220203,User Transaction Per Sec,0.440454006437405
20210323220203,User Calls Per Sec,3.3372861256988
20210323220203,User Calls Per Txn,7.57692307692308
20210323220203,User Rollbacks Per Sec,0.0
20210323220203,User Rollbacks Percentage,0.0
20210323220203,Current Logons Count,16.0
20210323220203,Current Open Cursors Count,53.0
20210323220203,Network Traffic Volume Per Sec,1509.19871251906
20210323220203,Database Wait Time Ratio,13.9172689341728
20210323220203,Database CPU Time Ratio,86.0827310658272
20210323220203,SQL Service Response Time,0.00291806430791704
20210323220203,Response Time Per Txn,6.60750769230769
20210323220302,Session Count,19.0
20210323220302,PQ QC Session Count,0.0
20210323220302,PQ Slave Session Count,0.0
20210323220302,Average Active Sessions,0.0176581182348043
20210323220302,Active Serial Sessions,0.0
20210323220302,Active Parallel Sessions,0.0
20210323220302,CPU Usage Per Sec,1.36
20210323220302,CPU Usage Per Txn,6.28215384615385
20210323220302,Background CPU Usage Per Sec,0.0802098251457119
20210323220302,Background Time Per Sec,0.0025383846794338
20210323220302,User Commits Per Sec,0.216486261448793
20210323220302,User Commits Percentage,100.0
20210323220302,Open Cursors Per Sec,3.13072439633639
20210323220302,Open Cursors Per Txn,14.4615384615385
20210323220302,Redo Generated Per Sec,375.287260616153
20210323220302,Redo Generated Per Txn,1733.53846153846
20210323220302,Logical Reads Per Sec,13.6719400499584
20210323220302,Logical Reads Per Txn,63.1538461538462
20210323220302,Executions Per Sec,3.73022481265612
20210323220302,Executions Per Txn,17.2307692307692
20210323220302,Physical Reads Per Sec,0.0333055786844296
20210323220302,Physical Reads Per Txn,0.153846153846154
20210323220302,Physical Writes Per Sec,0.0
20210323220302,Physical Writes Per Txn,0.0
20210323220302,Physical Write Bytes Per Sec,0.0
20210323220302,Physical Write Total Bytes Per Sec,2182.71440466278
20210323220302,Physical Read Bytes Per Sec,272.839300582848
20210323220302,Physical Read Total Bytes Per Sec,2182.71440466278
20210323220302,DB Block Changes Per Sec,2.19816819317236
20210323220302,DB Block Changes Per Txn,10.1538461538462
20210323220302,Total Parse Count Per Sec,2.79766860949209
20210323220302,Total Parse Count Per Txn,12.9230769230769
20210323220302,Hard Parse Count Per Sec,0.48293089092423
20210323220302,Hard Parse Count Per Txn,2.23076923076923
20210323220302,Soft Parse Ratio,82.7380952380952
20210323220302,Execute Without Parse Ratio,25.0
20210323220302,Parse Failure Count Per Sec,0.0
20210323220302,Logons Per Sec,0.133222314737719
20210323220302,Logons Per Txn,0.615384615384615
20210323220302,User Transaction Per Sec,0.216486261448793
20210323220302,User Calls Per Sec,3.09741881765196
20210323220302,User Calls Per Txn,14.3076923076923
20210323220302,User Rollbacks Per Sec,0.0
20210323220302,User Rollbacks Percentage,0.0
20210323220302,Current Logons Count,16.0
20210323220302,Current Open Cursors Count,46.0
20210323220302,Network Traffic Volume Per Sec,1420.78268109908
20210323220302,Database Wait Time Ratio,22.9816007619982
20210323220302,Database CPU Time Ratio,77.0183992380018
20210323220302,SQL Service Response Time,0.0763955331412104
20210323220302,Response Time Per Txn,8.15669230769231
20210323220402,Session Count,16.0
20210323220402,PQ QC Session Count,0.0
20210323220402,PQ Slave Session Count,0.0
20210323220402,Average Active Sessions,0.0120592604930047
20210323220402,Active Serial Sessions,0.0
20210323220402,Active Parallel Sessions,0.0
20210323220402,CPU Usage Per Sec,0.993144570286476
20210323220402,CPU Usage Per Txn,2.2934
20210323220402,Background CPU Usage Per Sec,0.0724483677548301
20210323220402,Background Time Per Sec,0.000876415722851432
20210323220402,User Commits Per Sec,0.433044636908728
20210323220402,User Commits Percentage,100.0
20210323220402,Open Cursors Per Sec,2.18187874750167
20210323220402,Open Cursors Per Txn,5.03846153846154
20210323220402,Redo Generated Per Sec,412.591605596269
20210323220402,Redo Generated Per Txn,952.769230769231
20210323220402,Logical Reads Per Sec,23.1512325116589
20210323220402,Logical Reads Per Txn,53.4615384615385
20210323220402,Executions Per Sec,2.44836775483011
20210323220402,Executions Per Txn,5.65384615384615
20210323220402,Physical Reads Per Sec,0.0
20210323220402,Physical Reads Per Txn,0.0
20210323220402,Physical Writes Per Sec,0.0
20210323220402,Physical Writes Per Txn,0.0
20210323220402,Physical Write Bytes Per Sec,0.0
20210323220402,Physical Write Total Bytes Per Sec,2183.07794803464
20210323220402,Physical Read Bytes Per Sec,0.0
20210323220402,Physical Read Total Bytes Per Sec,1910.19320453031
20210323220402,DB Block Changes Per Sec,2.51499000666223
20210323220402,DB Block Changes Per Txn,5.80769230769231
20210323220402,Total Parse Count Per Sec,2.09860093271153
20210323220402,Total Parse Count Per Txn,4.84615384615385
20210323220402,Hard Parse Count Per Sec,0.416389073950699
20210323220402,Hard Parse Count Per Txn,0.961538461538462
20210323220402,Soft Parse Ratio,80.1587301587302
20210323220402,Execute Without Parse Ratio,14.2857142857143
20210323220402,Parse Failure Count Per Sec,0.0
20210323220402,Logons Per Sec,0.0832778147901399
20210323220402,Logons Per Txn,0.192307692307692
20210323220402,User Transaction Per Sec,0.433044636908728
20210323220402,User Calls Per Sec,3.06462358427715
20210323220402,User Calls Per Txn,7.07692307692308
20210323220402,User Rollbacks Per Sec,0.0
20210323220402,User Rollbacks Percentage,0.0
20210323220402,Current Logons Count,16.0
20210323220402,Current Open Cursors Count,41.0
20210323220402,Network Traffic Volume Per Sec,1316.73884077282
20210323220402,Database Wait Time Ratio,17.6446540098724
20210323220402,Database CPU Time Ratio,82.3553459901276
20210323220402,SQL Service Response Time,0.103879196556671
20210323220402,Response Time Per Txn,2.78476153846154
20210323220502,Session Count,16.0
20210323220502,PQ QC Session Count,0.0
20210323220502,PQ Slave Session Count,0.0
20210323220502,Average Active Sessions,0.0174606166666667
20210323220502,Active Serial Sessions,0.0
20210323220502,Active Parallel Sessions,0.0
20210323220502,CPU Usage Per Sec,1.388055
20210323220502,CPU Usage Per Txn,3.4701375
20210323220502,Background CPU Usage Per Sec,8.83486166666667
20210323220502,Background Time Per Sec,0.0886645333333333
20210323220502,User Commits Per Sec,0.4
20210323220502,User Commits Percentage,100.0
20210323220502,Open Cursors Per Sec,37.5166666666667
20210323220502,Open Cursors Per Txn,93.7916666666667
20210323220502,Redo Generated Per Sec,9929.2
20210323220502,Redo Generated Per Txn,24823.0
20210323220502,Logical Reads Per Sec,566.383333333333
20210323220502,Logical Reads Per Txn,1415.95833333333
20210323220502,Executions Per Sec,40.25
20210323220502,Executions Per Txn,100.625
20210323220502,Physical Reads Per Sec,0.3
20210323220502,Physical Reads Per Txn,0.75
20210323220502,Physical Writes Per Sec,0.0
20210323220502,Physical Writes Per Txn,0.0
20210323220502,Physical Write Bytes Per Sec,0.0
20210323220502,Physical Write Total Bytes Per Sec,2184.53333333333
20210323220502,Physical Read Bytes Per Sec,2457.6
20210323220502,Physical Read Total Bytes Per Sec,4369.06666666667
20210323220502,DB Block Changes Per Sec,56.95
20210323220502,DB Block Changes Per Txn,142.375
20210323220502,Total Parse Count Per Sec,37.25
20210323220502,Total Parse Count Per Txn,93.125
20210323220502,Hard Parse Count Per Sec,0.383333333333333
20210323220502,Hard Parse Count Per Txn,0.958333333333333
20210323220502,Soft Parse Ratio,98.9709172259508
20210323220502,Execute Without Parse Ratio,7.45341614906832
20210323220502,Parse Failure Count Per Sec,0.0
20210323220502,Logons Per Sec,0.133333333333333
20210323220502,Logons Per Txn,0.333333333333333
20210323220502,User Transaction Per Sec,0.4
20210323220502,User Calls Per Sec,3.35
20210323220502,User Calls Per Txn,8.375
20210323220502,User Rollbacks Per Sec,0.0
20210323220502,User Rollbacks Percentage,0.0
20210323220502,Current Logons Count,16.0
20210323220502,Current Open Cursors Count,44.0
20210323220502,Network Traffic Volume Per Sec,1552.0
20210323220502,Database Wait Time Ratio,20.5036668235276
20210323220502,Database CPU Time Ratio,79.4963331764724
20210323220502,SQL Service Response Time,0.0112010798674222
20210323220502,Response Time Per Txn,4.36515416666667
20210323220602,Session Count,17.0
20210323220602,PQ QC Session Count,0.0
20210323220602,PQ Slave Session Count,0.0
20210323220602,Average Active Sessions,0.00846855
20210323220602,Active Serial Sessions,0.0
20210323220602,Active Parallel Sessions,0.0
20210323220602,CPU Usage Per Sec,0.707143333333333
20210323220602,CPU Usage Per Txn,3.03061428571429
20210323220602,Background CPU Usage Per Sec,0.108055
20210323220602,Background Time Per Sec,0.00129613333333333
